"Date","Price","Open","High","Low","Vol.","Change %"
"28-08-2018","6,244.40","6,248.20","6,262.70","6,231.75","871.63B","0.25%"
"27-08-2018","6,228.70","6,186.10","6,233.70","6,181.75","769.44B","1.13%"
"24-08-2018","6,159.10","6,164.60","6,184.00","6,140.70","924.73B","-0.22%"
"23-08-2018","6,172.75","6,189.50","6,189.50","6,150.00","816.43B","0.12%"
"21-08-2018","6,165.25","6,167.20","6,169.65","6,147.05","792.81B","0.20%"
"20-08-2018","6,152.95","6,124.50","6,157.00","6,123.05","907.26B","0.78%"
"17-08-2018","6,105.50","6,079.80","6,110.25","6,077.85","955.20B","0.89%"
"16-08-2018","6,051.65","6,057.75","6,086.75","6,039.65","1,015.66B","-0.43%"
"14-08-2018","6,077.75","6,047.40","6,080.65","6,042.85","882.66B","0.74%"
"13-08-2018","6,033.20","6,043.50","6,063.65","6,025.05","1,000.36B","-0.70%"
"10-08-2018","6,075.70","6,105.70","6,106.70","6,069.75","1,072.55B","-0.43%"
"09-08-2018","6,101.80","6,109.20","6,110.00","6,090.10","1,271.23B","0.24%"
"08-08-2018","6,087.10","6,073.15","6,091.45","6,054.75","1,043.12B","0.42%"
"07-08-2018","6,061.45","6,082.00","6,084.60","6,043.30","1,083.64B","-0.02%"
"06-08-2018","6,062.95","6,070.15","6,083.20","6,055.35","907.08B","0.25%"
"03-08-2018","6,048.05","6,016.40","6,051.45","6,015.35","1,033.30B","0.98%"
"02-08-2018","5,989.25","6,023.95","6,023.95","5,983.65","914.99B","-0.70%"
"01-08-2018","6,031.45","6,037.75","6,052.45","6,011.75","1,105.31B","-0.01%"
"31-07-2018","6,032.30","6,008.30","6,036.90","5,987.55","1,048.16B","0.34%"
"30-07-2018","6,011.60","5,998.25","6,015.30","5,977.35","1,049.87B","0.41%"
"27-07-2018","5,986.85","5,962.20","5,989.60","5,954.40","1,025.49B","0.96%"
"26-07-2018","5,929.70","5,908.10","5,939.75","5,906.85","1,330.00B","0.42%"
"25-07-2018","5,904.70","5,915.25","5,920.45","5,894.40","1,058.12B","-0.02%"
"24-07-2018","5,906.10","5,872.75","5,908.85","5,871.00","1,127.66B","0.80%"
"23-07-2018","5,859.35","5,818.50","5,863.20","5,814.65","942.08B","0.85%"
"20-07-2018","5,810.10","5,780.00","5,817.55","5,768.25","826.99B","0.55%"
"19-07-2018","5,778.50","5,806.10","5,808.25","5,762.30","935.04B","-0.31%"
"18-07-2018","5,796.50","5,850.05","5,857.45","5,780.45","1,036.00B","-0.45%"
"17-07-2018","5,822.75","5,772.10","5,827.10","5,761.90","1,037.95B","0.90%"
"16-07-2018","5,770.70","5,838.25","5,838.30","5,765.00","857.21B","-1.15%"
"13-07-2018","5,837.55","5,867.65","5,870.15","5,828.45","855.29B","-0.22%"
"12-07-2018","5,850.60","5,855.60","5,888.05","5,845.55","865.77B","0.44%"
"11-07-2018","5,824.90","5,836.65","5,847.30","5,818.45","884.76B","-0.15%"
"10-07-2018","5,833.75","5,809.75","5,837.85","5,798.65","690.42B","0.87%"
"09-07-2018","5,783.40","5,769.35","5,785.70","5,755.70","635.60B","0.85%"
"06-07-2018","5,734.75","5,714.05","5,759.50","5,709.00","745.36B","0.29%"
"05-07-2018","5,718.15","5,742.50","5,742.50","5,709.25","664.10B","-0.28%"
"04-07-2018","5,734.10","5,712.05","5,738.35","5,689.40","648.43B","0.49%"
"03-07-2018","5,706.20","5,683.30","5,711.10","5,661.90","688.80B","0.47%"
"02-07-2018","5,679.70","5,725.60","5,726.55","5,649.55","882.73B","-0.59%"
"29-06-2018","5,713.20","5,654.00","5,716.65","5,653.75","836.47B","1.35%"
"28-06-2018","5,637.20","5,685.45","5,691.95","5,624.05","1,303.49B","-0.96%"
"27-06-2018","5,691.85","5,760.75","5,760.75","5,681.95","860.40B","-1.04%"
"26-06-2018","5,751.45","5,737.80","5,770.00","5,732.85","739.94B","0.05%"
"25-06-2018","5,748.80","5,787.10","5,793.05","5,743.25","685.43B","-0.65%"
"22-06-2018","5,786.55","5,747.40","5,793.65","5,725.20","686.34B","0.69%"
"21-06-2018","5,746.75","5,786.35","5,787.50","5,739.35","630.90B","-0.36%"
"20-06-2018","5,767.25","5,751.80","5,773.30","5,742.85","654.27B","0.49%"
"19-06-2018","5,738.95","5,781.35","5,781.35","5,733.70","711.46B","-0.87%"
"18-06-2018","5,789.15","5,807.20","5,809.40","5,783.75","610.47B","-0.23%"
"15-06-2018","5,802.30","5,808.70","5,820.95","5,774.35","874.27B","-0.11%"
"14-06-2018","5,808.55","5,819.05","5,819.15","5,787.35","674.45B","-0.35%"
"13-06-2018","5,829.05","5,849.60","5,851.30","5,825.95","829.77B","0.03%"
"12-06-2018","5,827.30","5,807.50","5,833.40","5,795.85","733.38B","0.58%"
"11-06-2018","5,793.60","5,795.40","5,827.70","5,788.40","764.28B","0.14%"
"08-06-2018","5,785.60","5,762.35","5,791.05","5,750.50","750.65B","0.11%"
"07-06-2018","5,779.10","5,748.00","5,797.95","5,747.25","924.60B","0.94%"
"06-06-2018","5,725.15","5,672.00","5,730.80","5,662.90","954.72B","1.01%"
"05-06-2018","5,667.70","5,699.95","5,701.05","5,643.55","953.07B","-0.53%"
"04-06-2018","5,698.10","5,774.35","5,776.25","5,692.65","784.07B","-0.72%"
"01-06-2018","5,739.65","5,773.95","5,786.15","5,733.00","1,103.16B","-0.57%"
"31-05-2018","5,772.75","5,756.35","5,784.80","5,725.10","1,971.78B","0.77%"
"30-05-2018","5,728.55","5,707.50","5,745.90","5,700.20","1,094.49B","-0.18%"
"29-05-2018","5,738.80","5,764.95","5,781.80","5,726.30","925.13B","-0.44%"
"28-05-2018","5,764.30","5,734.65","5,772.85","5,731.20","873.91B","0.97%"
"25-05-2018","5,708.85","5,657.90","5,719.25","5,652.30","814.46B","1.11%"
"24-05-2018","5,646.45","5,632.25","5,657.05","5,600.50","799.32B","0.57%"
"23-05-2018","5,614.35","5,658.35","5,666.85","5,607.50","884.62B","-0.90%"
"22-05-2018","5,665.35","5,646.75","5,671.40","5,628.30","1,052.76B","0.34%"
"21-05-2018","5,646.10","5,708.85","5,711.40","5,640.45","937.16B","-0.96%"
"18-05-2018","5,700.90","5,751.50","5,752.40","5,695.00","1,502.33B","-0.96%"
"17-05-2018","5,755.95","5,795.70","5,796.20","5,746.80","1,250.34B","-0.36%"
"16-05-2018","5,777.00","5,776.65","5,801.80","5,746.85","1,001.28B","-0.44%"
"15-05-2018","5,802.70","5,814.50","5,877.75","5,787.45","945.93B","-0.20%"
"14-05-2018","5,814.15","5,830.75","5,837.10","5,801.40","746.23B","-0.21%"
"11-05-2018","5,826.50","5,801.75","5,829.40","5,784.75","835.57B","0.68%"
"10-05-2018","5,787.00","5,834.70","5,837.90","5,781.10","835.48B","-0.53%"
"09-05-2018","5,818.10","5,803.80","5,833.00","5,802.60","678.09B","0.03%"
"08-05-2018","5,816.20","5,839.35","5,839.75","5,802.80","897.69B","-0.04%"
"07-05-2018","5,818.60","5,787.65","5,822.60","5,776.45","732.85B","0.88%"
"04-05-2018","5,767.95","5,809.05","5,809.05","5,760.50","833.86B","-0.55%"
"03-05-2018","5,799.60","5,831.60","5,831.70","5,779.50","867.26B","-0.57%"
"02-05-2018","5,832.65","5,884.70","5,884.80","5,815.90","932.69B","-0.51%"
"30-04-2018","5,862.35","5,842.90","5,869.35","5,842.40","710.90B","0.51%"
"27-04-2018","5,832.70","5,812.40","5,847.20","5,810.70","809.65B","0.69%"
"26-04-2018","5,792.75","5,783.75","5,797.95","5,765.65","1,036.31B","0.35%"
"25-04-2018","5,772.50","5,792.95","5,796.50","5,754.05","710.73B","-0.38%"
"24-04-2018","5,794.70","5,781.15","5,803.65","5,772.45","792.10B","0.22%"
"23-04-2018","5,781.85","5,778.70","5,805.95","5,748.65","624.54B","0.28%"
"20-04-2018","5,765.95","5,767.05","5,773.75","5,745.55","762.83B","-0.11%"
"19-04-2018","5,772.15","5,767.15","5,775.15","5,757.10","768.97B","0.46%"
"18-04-2018","5,745.95","5,773.75","5,779.65","5,735.75","719.15B","-0.18%"
"17-04-2018","5,756.55","5,762.75","5,763.00","5,729.10","643.43B","0.18%"
"16-04-2018","5,745.95","5,677.25","5,750.60","5,675.85","654.73B","0.50%"
"13-04-2018","5,717.30","5,723.45","5,739.55","5,700.00","701.64B","0.22%"
"12-04-2018","5,704.70","5,687.80","5,713.15","5,678.10","766.35B","0.23%"
"11-04-2018","5,691.35","5,698.05","5,698.05","5,658.90","752.02B","0.13%"
"10-04-2018","5,684.05","5,694.15","5,699.80","5,671.95","781.11B","0.17%"
"09-04-2018","5,674.55","5,654.90","5,684.10","5,652.65","751.38B","0.39%"
"06-04-2018","5,652.35","5,637.70","5,659.95","5,619.00","948.82B","0.26%"
"05-04-2018","5,637.60","5,587.60","5,640.85","5,587.15","949.20B","1.93%"
"04-04-2018","5,530.65","5,611.20","5,618.45","5,522.55","926.79B","-1.14%"
"03-04-2018","5,594.15","5,554.35","5,599.30","5,548.30","744.04B","0.51%"
"02-04-2018","5,565.90","5,521.90","5,570.30","5,510.70","638.78B","1.21%"
"28-03-2018","5,499.35","5,516.70","5,526.35","5,491.30","1,252.00B","-0.74%"
"27-03-2018","5,540.15","5,535.60","5,551.50","5,515.10","849.92B","0.67%"
"26-03-2018","5,503.40","5,426.15","5,510.20","5,410.65","907.82B","1.35%"
"23-03-2018","5,430.10","5,408.65","5,440.25","5,397.65","944.02B","-1.13%"
"22-03-2018","5,491.90","5,522.95","5,543.30","5,487.60","790.47B","-0.44%"
"21-03-2018","5,516.10","5,529.00","5,555.85","5,504.40","791.64B","0.33%"
"20-03-2018","5,497.95","5,454.80","5,513.10","5,453.20","779.18B","0.34%"
"19-03-2018","5,479.40","5,555.70","5,559.65","5,469.65","826.12B","-1.15%"
"16-03-2018","5,543.15","5,617.95","5,618.40","5,535.20","1,107.93B","-1.44%"
"15-03-2018","5,623.95","5,640.05","5,654.70","5,616.60","817.96B","-0.31%"
"14-03-2018","5,641.45","5,624.25","5,645.90","5,602.10","923.32B","-0.04%"
"13-03-2018","5,643.80","5,613.40","5,667.35","5,609.20","1,073.22B","0.31%"
"12-03-2018","5,626.55","5,577.30","5,632.20","5,569.50","854.39B","1.63%"
"09-03-2018","5,536.05","5,562.90","5,575.65","5,527.50","818.57B","-0.15%"
"08-03-2018","5,544.25","5,538.60","5,558.20","5,484.80","969.10B","0.74%"
"07-03-2018","5,503.75","5,552.90","5,558.30","5,496.30","1,030.52B","-1.04%"
"06-03-2018","5,561.55","5,654.65","5,668.40","5,544.80","905.53B","-1.05%"
"05-03-2018","5,620.45","5,659.90","5,659.95","5,600.45","887.36B","-0.97%"
"01-03-2018","5,675.75","5,693.55","5,720.15","5,669.35","811.99B","-0.42%"
"28-02-2018","5,699.50","5,691.60","5,719.40","5,674.75","1,114.53B","-0.49%"
"27-02-2018","5,727.70","5,762.80","5,771.80","5,719.20","887.35B","-0.31%"
"26-02-2018","5,745.75","5,717.60","5,749.75","5,712.90","836.16B","0.89%"
"23-02-2018","5,695.30","5,642.65","5,699.65","5,636.65","836.51B","1.22%"
"22-02-2018","5,626.55","5,621.40","5,638.55","5,612.65","1,028.16B","-0.29%"
"21-02-2018","5,643.10","5,663.90","5,664.05","5,618.15","764.88B","0.23%"
"20-02-2018","5,630.40","5,641.95","5,664.85","5,620.85","877.85B","-0.09%"
"19-02-2018","5,635.70","5,700.20","5,700.40","5,593.35","902.36B","-0.80%"
"16-02-2018","5,681.40","5,762.80","5,772.65","5,668.60","917.09B","-0.94%"
"15-02-2018","5,735.15","5,750.50","5,780.00","5,716.25","901.18B","0.08%"
"14-02-2018","5,730.45","5,774.65","5,776.05","5,708.40","942.93B","-0.27%"
"12-02-2018","5,745.90","5,728.70","5,754.45","5,714.45","842.09B","0.98%"
"09-02-2018","5,690.25","5,648.00","5,703.80","5,640.65","845.68B","-0.89%"
"08-02-2018","5,741.35","5,697.75","5,769.80","5,680.80","816.73B","1.17%"
"07-02-2018","5,675.05","5,740.20","5,744.35","5,659.55","855.93B","-0.01%"
"06-02-2018","5,675.75","5,551.95","5,724.50","5,542.25","1,010.24B","-1.59%"
"05-02-2018","5,767.40","5,720.35","5,783.20","5,703.80","979.81B","-0.73%"
"02-02-2018","5,809.95","5,922.25","5,927.35","5,797.80","1,272.10B","-2.68%"
"01-02-2018","5,970.25","5,990.00","6,020.35","5,887.10","974.98B","-0.15%"
"31-01-2018","5,979.20","5,989.05","6,006.40","5,949.10","890.24B","-0.43%"
"30-01-2018","6,005.10","6,042.45","6,042.45","5,995.65","972.45B","-0.71%"
"29-01-2018","6,048.00","6,042.15","6,074.60","6,037.65","788.14B","0.26%"
"25-01-2018","6,032.55","6,063.50","6,063.75","6,011.75","1,229.79B","-0.40%"
"24-01-2018","6,056.65","6,059.25","6,078.75","6,037.65","930.29B","-0.18%"
"23-01-2018","6,067.30","6,024.00","6,071.45","6,022.75","1,066.81B","1.01%"
"22-01-2018","6,006.55","5,963.80","6,010.65","5,958.35","702.57B","0.68%"
"19-01-2018","5,966.20","5,927.45","5,973.15","5,907.05","828.66B","0.77%"
"18-01-2018","5,920.80","5,979.55","5,985.50","5,895.60","1,163.46B","-0.23%"
"17-01-2018","5,934.55","5,887.35","5,941.15","5,848.20","1,127.29B","0.81%"
"16-01-2018","5,887.05","5,942.85","5,943.05","5,877.55","1,043.64B","-0.75%"
"15-01-2018","5,931.60","5,930.15","5,958.35","5,926.25","779.36B","0.38%"
"12-01-2018","5,909.20","5,916.40","5,921.25","5,859.50","877.13B","0.18%"
"11-01-2018","5,898.30","5,890.20","5,907.80","5,876.10","779.18B","0.17%"
"10-01-2018","5,888.00","5,904.00","5,905.40","5,867.15","916.34B","-0.13%"
"09-01-2018","5,895.55","5,907.20","5,913.00","5,875.50","915.50B","0.02%"
"08-01-2018","5,894.65","5,873.95","5,898.70","5,872.85","923.94B","0.67%"
"05-01-2018","5,855.30","5,834.00","5,857.60","5,829.05","1,229.44B","0.68%"
"04-01-2018","5,815.70","5,792.15","5,819.80","5,775.35","1,187.42B","0.68%"
"03-01-2018","5,776.30","5,788.90","5,805.35","5,767.65","932.53B","0.17%"
"02-01-2018","5,766.70","5,796.00","5,804.65","5,741.65","1,135.78B","-0.11%"
"01-01-2018","5,772.85","5,817.90","5,825.30","5,765.25","1,161.37B","-0.71%"
"29-12-2017","5,814.10","5,792.80","5,817.90","5,791.30","1,471.91B","0.56%"
"28-12-2017","5,781.60","5,791.35","5,810.50","5,774.70","1,727.92B","-0.06%"
"27-12-2017","5,785.30","5,808.15","5,819.05","5,770.60","1,442.86B","-0.34%"
"26-12-2017","5,805.05","5,793.75","5,810.05","5,779.20","1,104.87B","0.39%"
"22-12-2017","5,782.30","5,767.65","5,786.35","5,763.10","880.19B","0.45%"
"21-12-2017","5,756.15","5,763.20","5,765.45","5,744.75","1,135.92B","0.16%"
"20-12-2017","5,746.80","5,764.85","5,769.20","5,740.00","951.33B","-0.05%"
"19-12-2017","5,749.45","5,715.30","5,753.85","5,712.00","615.30B","0.90%"
"18-12-2017","5,698.35","5,628.25","5,727.70","5,527.40","741.75B","0.61%"
"15-12-2017","5,663.60","5,667.60","5,682.85","5,657.65","626.59B","0.84%"
"14-12-2017","5,616.30","5,611.95","5,627.60","5,558.85","583.42B","0.44%"
"13-12-2017","5,591.55","5,623.80","5,650.75","5,577.60","570.86B","-0.59%"
"12-12-2017","5,624.95","5,673.40","5,673.75","5,620.10","535.84B","-0.82%"
"11-12-2017","5,671.40","5,668.15","5,674.45","5,652.05","465.96B","0.50%"
"08-12-2017","5,643.45","5,610.15","5,647.40","5,609.30","651.04B","0.95%"
"07-12-2017","5,590.40","5,529.30","5,597.80","5,529.20","571.74B","1.29%"
"06-12-2017","5,519.10","5,548.45","5,556.80","5,515.00","586.98B","-0.79%"
"05-12-2017","5,562.85","5,559.60","5,575.05","5,526.60","590.28B","-0.02%"
"04-12-2017","5,564.20","5,590.50","5,593.20","5,541.00","574.57B","0.04%"
"01-12-2017","5,561.80","5,640.95","5,650.20","5,553.15","662.95B","-1.02%"
"30-11-2017","5,618.85","5,667.20","5,667.35","5,611.55","1,118.88B","-1.13%"
"29-11-2017","5,682.80","5,694.30","5,703.65","5,674.50","617.69B","-0.10%"
"28-11-2017","5,688.70","5,696.15","5,708.80","5,677.40","761.13B","-0.18%"
"27-11-2017","5,699.20","5,675.50","5,702.75","5,666.20","711.53B","0.19%"
"24-11-2017","5,688.30","5,674.70","5,692.70","5,670.95","622.84B","0.44%"
"23-11-2017","5,663.40","5,668.90","5,675.40","5,637.35","595.41B","0.07%"
"22-11-2017","5,659.45","5,668.70","5,674.20","5,638.80","639.89B","0.10%"
"21-11-2017","5,653.75","5,657.90","5,671.75","5,642.70","830.08B","0.24%"
"20-11-2017","5,640.35","5,630.70","5,645.25","5,617.35","624.93B","0.22%"
"17-11-2017","5,628.05","5,644.05","5,657.70","5,620.15","767.10B","0.80%"
"16-11-2017","5,583.65","5,547.10","5,592.50","5,539.75","823.44B","1.01%"
"15-11-2017","5,528.05","5,564.55","5,566.90","5,513.05","842.71B","-0.79%"
"14-11-2017","5,572.25","5,592.45","5,605.35","5,566.20","767.78B","-0.34%"
"13-11-2017","5,591.00","5,640.55","5,645.45","5,586.60","731.96B","-0.82%"
"10-11-2017","5,637.15","5,630.05","5,650.20","5,602.15","755.25B","0.08%"
"09-11-2017","5,632.70","5,648.40","5,656.45","5,597.90","703.27B","0.29%"
"08-11-2017","5,616.25","5,655.45","5,666.05","5,604.20","758.65B","-0.55%"
"07-11-2017","5,647.50","5,727.05","5,730.90","5,637.85","889.32B","-1.09%"
"06-11-2017","5,709.85","5,697.40","5,730.65","5,690.65","737.21B","0.12%"
"03-11-2017","5,702.95","5,710.20","5,710.20","5,677.35","879.16B","0.23%"
"02-11-2017","5,690.00","5,695.10","5,706.35","5,679.35","736.96B","-0.03%"
"01-11-2017","5,691.45","5,670.35","5,699.70","5,667.95","902.95B","0.93%"
"31-10-2017","5,639.15","5,654.20","5,655.30","5,627.05","957.46B","-0.19%"
"30-10-2017","5,649.75","5,634.20","5,658.25","5,630.40","778.80B","0.61%"
"27-10-2017","5,615.30","5,630.75","5,635.25","5,609.15","911.03B","-0.05%"
"26-10-2017","5,618.25","5,593.35","5,623.80","5,581.55","1,410.10B","0.45%"
"25-10-2017","5,593.25","5,604.20","5,613.25","5,561.50","1,609.99B","0.88%"
"24-10-2017","5,544.60","5,552.45","5,560.80","5,531.70","633.38B","0.19%"
"23-10-2017","5,534.15","5,525.80","5,549.20","5,501.65","686.09B","0.42%"
"19-10-2017","5,511.00","5,547.35","5,548.30","5,496.95","119.45B","-0.60%"
"18-10-2017","5,544.15","5,547.95","5,557.05","5,525.30","610.63B","-0.22%"
"17-10-2017","5,556.25","5,549.05","5,562.95","5,539.15","602.77B","0.15%"
"16-10-2017","5,548.00","5,538.15","5,555.85","5,517.50","607.97B","0.58%"
"13-10-2017","5,516.15","5,502.90","5,527.95","5,500.95","615.50B","0.54%"
"12-10-2017","5,486.75","5,440.95","5,490.70","5,419.55","597.25B","1.13%"
"11-10-2017","5,425.55","5,466.95","5,480.15","5,406.35","670.28B","-0.46%"
"10-10-2017","5,450.45","5,444.45","5,458.10","5,439.85","542.18B","0.40%"
"09-10-2017","5,428.90","5,430.55","5,446.25","5,414.95","500.14B","0.10%"
"06-10-2017","5,423.70","5,387.35","5,427.80","5,386.70","549.88B","0.92%"
"05-10-2017","5,374.10","5,387.80","5,400.95","5,369.90","497.34B","-0.09%"
"04-10-2017","5,379.05","5,367.90","5,391.65","5,349.55","486.60B","0.49%"
"03-10-2017","5,352.95","5,368.90","5,370.30","5,339.25","565.16B","0.76%"
"29-09-2017","5,312.70","5,316.95","5,347.95","5,304.50","582.26B","0.39%"
"28-09-2017","5,292.05","5,276.50","5,302.40","5,244.05","927.90B","0.37%"
"27-09-2017","5,272.35","5,381.70","5,381.70","5,260.95","583.05B","-1.53%"
"26-09-2017","5,354.05","5,348.30","5,367.80","5,316.25","530.47B","0.13%"
"25-09-2017","5,346.90","5,403.55","5,403.55","5,313.40","651.03B","-1.06%"
"22-09-2017","5,404.45","5,491.20","5,491.45","5,397.30","654.03B","-1.86%"
"21-09-2017","5,506.75","5,523.30","5,533.10","5,467.55","627.24B","-0.28%"
"20-09-2017","5,522.20","5,539.20","5,543.45","5,518.65","560.75B","-0.13%"
"19-09-2017","5,529.15","5,541.40","5,543.10","5,517.50","541.56B","0.00%"
"18-09-2017","5,529.05","5,521.40","5,539.35","5,520.65","485.04B","0.65%"
"15-09-2017","5,493.60","5,479.55","5,506.80","5,465.10","724.85B","0.02%"
"14-09-2017","5,492.75","5,498.55","5,513.25","5,480.75","651.65B","0.20%"
"13-09-2017","5,481.80","5,499.25","5,518.15","5,473.10","777.86B","-0.22%"
"12-09-2017","5,493.75","5,471.80","5,496.05","5,458.00","587.24B","0.90%"
"11-09-2017","5,444.65","5,428.90","5,457.05","5,424.20","551.78B","0.72%"
"08-09-2017","5,405.55","5,426.95","5,430.10","5,392.95","543.52B","-0.08%"
"07-09-2017","5,409.80","5,416.05","5,427.15","5,402.90","533.02B","0.26%"
"06-09-2017","5,396.00","5,379.45","5,404.70","5,369.75","520.19B","-0.21%"
"05-09-2017","5,407.60","5,394.00","5,412.50","5,377.60","482.17B","0.51%"
"04-09-2017","5,380.30","5,419.35","5,420.80","5,344.45","583.31B","-0.62%"
"01-09-2017","5,413.90","5,390.90","5,418.80","5,379.20","591.34B","0.68%"
"31-08-2017","5,377.60","5,373.00","5,381.00","5,348.50","919.32B","0.30%"
"30-08-2017","5,361.25","5,340.70","5,371.60","5,338.85","515.53B","1.06%"
"29-08-2017","5,305.20","5,354.00","5,354.15","5,298.15","553.18B","-1.15%"
"28-08-2017","5,367.10","5,354.80","5,373.50","5,345.50","553.10B","0.70%"
"24-08-2017","5,329.70","5,335.05","5,340.25","5,319.65","502.64B","0.19%"
"23-08-2017","5,319.70","5,291.15","5,322.55","5,281.00","504.05B","0.98%"
"22-08-2017","5,268.05","5,304.15","5,314.10","5,261.20","602.43B","-0.09%"
"21-08-2017","5,272.55","5,340.75","5,351.10","5,264.65","529.72B","-1.00%"
"18-08-2017","5,325.90","5,333.40","5,333.40","5,293.25","655.15B","-0.57%"
"17-08-2017","5,356.25","5,378.75","5,382.10","5,345.85","669.87B","0.04%"
"16-08-2017","5,354.30","5,316.40","5,357.85","5,286.15","662.48B","1.10%"
"14-08-2017","5,296.25","5,260.35","5,307.80","5,258.95","704.47B","1.26%"
"11-08-2017","5,230.40","5,215.90","5,269.70","5,205.95","802.48B","-0.90%"
"10-08-2017","5,277.90","5,332.80","5,337.25","5,244.05","763.74B","-1.42%"
"09-08-2017","5,353.95","5,396.45","5,399.25","5,344.05","577.22B","-0.98%"
"08-08-2017","5,406.95","5,462.05","5,468.65","5,385.90","636.71B","-0.86%"
"07-08-2017","5,454.05","5,448.15","5,464.70","5,443.30","482.27B","0.25%"
"04-08-2017","5,440.60","5,404.00","5,446.30","5,393.45","605.12B","0.60%"
"03-08-2017","5,408.35","5,442.60","5,442.60","5,399.10","667.46B","-0.61%"
"02-08-2017","5,441.70","5,469.95","5,470.85","5,428.45","518.33B","-0.30%"
"01-08-2017","5,458.10","5,457.05","5,463.75","5,439.70","511.35B","0.26%"
"31-07-2017","5,443.95","5,425.55","5,448.15","5,417.10","653.98B","0.57%"
"28-07-2017","5,413.25","5,394.30","5,418.80","5,377.25","760.89B","0.11%"
"27-07-2017","5,407.55","5,434.60","5,458.60","5,399.75","1,061.00B","-0.10%"
"26-07-2017","5,413.05","5,398.05","5,415.70","5,390.70","728.99B","0.46%"
"25-07-2017","5,388.05","5,404.15","5,404.55","5,377.65","607.69B","0.09%"
"24-07-2017","5,383.30","5,371.35","5,392.55","5,363.25","611.69B","0.42%"
"21-07-2017","5,360.60","5,357.05","5,366.55","5,317.50","668.06B","0.32%"
"20-07-2017","5,343.40","5,367.35","5,368.55","5,338.45","509.18B","-0.27%"
"19-07-2017","5,357.85","5,330.80","5,360.05","5,328.75","586.16B","0.83%"
"18-07-2017","5,313.55","5,321.45","5,346.40","5,304.55","700.30B","-0.82%"
"17-07-2017","5,357.50","5,356.75","5,363.45","5,344.20","487.86B","0.24%"
"14-07-2017","5,344.55","5,357.45","5,357.45","5,319.70","573.90B","-0.03%"
